Series Name,Series Code,Country Name,Country Code,2020 [YR2020]
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Uruguay,URY,15.0876723291678
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Uzbekistan,UZB,4.78885619116774
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Vanuatu,VUT,3.60871900893715
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Venezuela, RB",VEN,7.97269933752849
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Vietnam,VNM,7.86601168689755
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Virgin Islands (U.S.),VIR,20.4960497965047
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,West Bank and Gaza,PSE,3.2159907037539
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,World,WLD,9.32080944627242
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Yemen, Rep.",YEM,2.93098321985502
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Zambia,ZMB,2.1320221900021
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Zimbabwe,ZWE,3.01417809846838
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Afghanistan,AFG,55.5283288943229
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Africa Eastern and Southern,AFE,55.573290516673
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Africa Western and Central,AFW,54.0877930500607
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Albania,ALB,68.0595608376824
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Algeria,DZA,62.4735570719822
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,American Samoa,ASM,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Andorra,AND,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Angola,AGO,51.4131751845783
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Antigua and Barbuda,ATG,68.8172043010753
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Arab World,ARB,62.6772981636592
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Argentina,ARG,64.1981770242501
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Armenia,ARM,67.3647756866379
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Aruba,ABW,68.012288556282
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Australia,AUS,64.4945169162338
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Austria,AUT,66.3838195913616
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Azerbaijan,AZE,69.7430866430283
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Bahamas, The",BHS,70.6505375797215
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Bahrain,BHR,79.0664531390036
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Bangladesh,BGD,68.0184550815883
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Barbados,BRB,66.5374510656807
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Belarus,BLR,67.1794476704839
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Belgium,BEL,63.711796319863
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Belize,BLZ,65.7921474342853
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Benin,BEN,54.776956579121
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Bermuda,BMU,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Bhutan,BTN,68.9007890016693
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Bolivia,BOL,62.3098424992125
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Bosnia and Herzegovina,BIH,67.5617582073257
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Botswana,BWA,62.0840805110675
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Brazil,BRA,69.6985262243169
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,British Virgin Islands,VGB,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Brunei Darussalam,BRN,72.1058610813319
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Bulgaria,BGR,63.8526029924681
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Burkina Faso,BFA,53.218670588094
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Burundi,BDI,52.3679431061905
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Cabo Verde,CPV,67.1326847570177
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Cambodia,KHM,64.2221991612519
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Cameroon,CMR,55.2199112908855
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Canada,CAN,66.1203862397467
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Caribbean small states,CSS,67.5153942446957
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Cayman Islands,CYM,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Central African Republic,CAF,53.660145510125
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Central Europe and the Baltics,CEB,65.3064901759549
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Chad,TCD,51.0111248942521
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Channel Islands,CHI,67.1097358264841
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Chile,CHL,68.5186141325884
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,China,CHN,70.3199134118938
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Colombia,COL,68.7558672717712
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Comoros,COM,57.8743584701489
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Congo, Dem. Rep.",COD,51.1861398598233
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Congo, Rep.",COG,55.9669863849555
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Costa Rica,CRI,68.9188785968444
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Cote d'Ivoire,CIV,55.6089568256058
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Croatia,HRV,64.2062014480422
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Cuba,CUB,68.1858641627826
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Curacao,CUW,64.155692198936
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Cyprus,CYP,69.0140215130711
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Czech Republic,CZE,64.1014583927266
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Denmark,DNK,63.554275213468
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Djibouti,DJI,66.3812753036437
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Dominica,DMA,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Dominican Republic,DOM,65.0329602660789
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Early-demographic dividend,EAR,65.640756611408
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,East Asia & Pacific,EAS,68.9021837880021
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,East Asia & Pacific (excluding high income),EAP,69.4342184371428
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,69.4172566141638
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Ecuador,ECU,65.0169806202486
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Egypt, Arab Rep.",EGY,60.7472927677382
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,El Salvador,SLV,64.758468164358
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Equatorial Guinea,GNQ,60.8393532361358
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Eritrea,ERI,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Estonia,EST,63.1286019592397
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Eswatini,SWZ,58.5447402263818
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Ethiopia,ETH,56.5454698578127
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Euro area,EMU,63.9091382777585
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Europe & Central Asia,ECS,65.026410607765
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Europe & Central Asia (excluding high income),ECA,66.1612767754264
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,66.1343299875559
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,European Union,EUU,64.1394700370812
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Faroe Islands,FRO,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Fiji,FJI,65.1713155854514
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Finland,FIN,61.5803902741882
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Fragile and conflict affected situations,FCS,56.1763546423603
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,France,FRA,61.5928887293959
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,French Polynesia,PYF,68.7082603557036
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Gabon,GAB,59.2072997042773
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Gambia, The",GMB,53.5185635759649
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Georgia,GEO,64.5262782931875
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Germany,DEU,64.3569551788337
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Ghana,GHA,59.7284936668368
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Gibraltar,GIB,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Greece,GRC,64.0596892235232
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Greenland,GRL,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Grenada,GRD,66.4308630235596
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Guam,GUM,65.6056880462154
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Guatemala,GTM,61.6155290192306
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Guinea,GIN,53.9987260899146
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Guinea-Bissau,GNB,55.1870146407446
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Guyana,GUY,65.2685391429937
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Haiti,HTI,62.35143645339
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Heavily indebted poor countries (HIPC),HPC,54.7007789045168
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,High income,HIC,65.0326748481384
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Honduras,HND,64.4386193212916
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Hong Kong SAR, China",HKG,69.1308007850093
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Hungary,HUN,65.4282334047697
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,IBRD only,IBD,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Iceland,ISL,64.9537133362443
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,IDA & IBRD total,IBT,65.2198739563117
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,IDA blend,IDB,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,IDA only,IDX,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,IDA total,IDA,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,India,IND,67.2654998846254
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Indonesia,IDN,67.8014803219093
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Iran, Islamic Rep.",IRN,68.6909492843262
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Iraq,IRQ,58.8435231998176
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Ireland,IRL,64.5897776857887
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Isle of Man,IMN,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Israel,ISR,59.7571842757265
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Italy,ITA,63.710816474514
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Jamaica,JAM,67.5640718676117
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Japan,JPN,59.1541701977256
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Jordan,JOR,63.192456357037
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Kazakhstan,KAZ,62.9530247236643
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Kenya,KEN,58.9012100433659
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Kiribati,KIR,59.868228281526
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Korea, Dem. People's Rep.",PRK,70.8080153875182
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Korea, Rep.",KOR,71.6662845332923
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Kosovo,XKX,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Kuwait,KWT,75.5019879074719
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Kyrgyz Republic,KGZ,62.6232661654043
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Lao PDR,LAO,63.7935911462485
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Late-demographic dividend,LTE,69.5416135472731
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Latin America & Caribbean,LCN,67.150131050195
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Latin America & Caribbean (excluding high income),LAC,67.2517568038608
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,67.1502677462125
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Latvia,LVA,62.8805141347833
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Least developed countries: UN classification,LDC,57.5935445849929
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Lebanon,LBN,67.3821560352475
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Lesotho,LSO,62.8131463709401
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Liberia,LBR,56.3093046002704
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Libya,LBY,67.6894097936749
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Liechtenstein,LIE,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Lithuania,LTU,63.9040895364159
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Low & middle income,LMY,65.2298283057533
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Low income,LIC,55.0143616662441
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Lower middle income,LMC,64.5501027065202
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Luxembourg,LUX,70.0516631574912
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Macao SAR, China",MAC,73.6741435468595
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Madagascar,MDG,56.8367656255902
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Malawi,MWI,54.3663988283922
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Malaysia,MYS,69.3681971627077
